"","date","state","diff"
"3327",2020-03-19,"NJ",344
"3328",2020-03-20,"NJ",149
"3329",2020-03-21,"NJ",437
"3330",2020-03-22,"NJ",587
"3331",2020-03-23,"NJ",930
"3332",2020-03-24,"NJ",831
"3333",2020-03-25,"NJ",727
"3334",2020-03-26,"NJ",2474
"3335",2020-03-27,"NJ",1949
"3336",2020-03-28,"NJ",2299
"3337",2020-03-29,"NJ",2262
"3338",2020-03-30,"NJ",3250
"3339",2020-03-31,"NJ",2060
"3340",2020-04-01,"NJ",3559
"3341",2020-04-02,"NJ",3335
"3342",2020-04-03,"NJ",4305
"3343",2020-04-04,"NJ",4229
"3344",2020-04-05,"NJ",3381
"3345",2020-04-06,"NJ",3585
"3346",2020-04-07,"NJ",3326
"3347",2020-04-08,"NJ",3021
"3348",2020-04-09,"NJ",3590
"3349",2020-04-10,"NJ",3561
"3350",2020-04-11,"NJ",3563
"3351",2020-04-12,"NJ",3699
"3352",2020-04-13,"NJ",2734
"3353",2020-04-14,"NJ",4240
"3354",2020-04-15,"NJ",2206
"3355",2020-04-16,"NJ",4287
"3356",2020-04-17,"NJ",3150
"3357",2020-04-18,"NJ",2953
"3358",2020-04-19,"NJ",3881
"3359",2020-04-20,"NJ",3421
"3360",2020-04-21,"NJ",3665
"3361",2020-04-22,"NJ",3527
"3362",2020-04-23,"NJ",4111
"3363",2020-04-24,"NJ",2171
"3364",2020-04-25,"NJ",3302
"3365",2020-04-26,"NJ",3540
"3366",2020-04-27,"NJ",2150
"3367",2020-04-28,"NJ",2668
"3368",2020-04-29,"NJ",2509
"3369",2020-04-30,"NJ",2287
"3370",2020-05-01,"NJ",2538
"3371",2020-05-02,"NJ",2527
"3372",2020-05-03,"NJ",3027
"3373",2020-05-04,"NJ",1525
"3374",2020-05-05,"NJ",2324
"3375",2020-05-06,"NJ",1297
"3376",2020-05-07,"NJ",2101
"3377",2020-05-08,"NJ",1849
"3378",2020-05-09,"NJ",1557
"3379",2020-05-10,"NJ",1357
"3380",2020-01-23,"NM",0
"3381",2020-01-24,"NM",0
"3382",2020-01-25,"NM",0
"3383",2020-01-26,"NM",0
"3384",2020-01-27,"NM",0
"3385",2020-01-28,"NM",0
"3386",2020-01-29,"NM",0
"3387",2020-01-30,"NM",0
"3388",2020-01-31,"NM",0
"3389",2020-02-01,"NM",0
"3390",2020-02-02,"NM",0
"3391",2020-02-03,"NM",0
"3392",2020-02-04,"NM",0
"3393",2020-02-05,"NM",0
"3394",2020-02-06,"NM",0
"3395",2020-02-07,"NM",0
"3396",2020-02-08,"NM",0
"3397",2020-02-09,"NM",0
"3398",2020-02-10,"NM",0
"3399",2020-02-11,"NM",0
"3400",2020-02-12,"NM",0
"3401",2020-02-13,"NM",0
"3402",2020-02-14,"NM",0
"3403",2020-02-15,"NM",0
"3404",2020-02-16,"NM",0
"3405",2020-02-17,"NM",0
"3406",2020-02-18,"NM",0
"3407",2020-02-19,"NM",0
"3408",2020-02-20,"NM",0
"3409",2020-02-21,"NM",0
"3410",2020-02-22,"NM",0
"3411",2020-02-23,"NM",0
"3412",2020-02-24,"NM",0
"3413",2020-02-25,"NM",0
"3414",2020-02-26,"NM",0
"3415",2020-02-27,"NM",0
"3416",2020-02-28,"NM",0
"3417",2020-02-29,"NM",0
"3418",2020-03-01,"NM",0
"3419",2020-03-02,"NM",0
"3420",2020-03-03,"NM",0
"3421",2020-03-04,"NM",0
"3422",2020-03-05,"NM",0
"3423",2020-03-06,"NM",0
"3424",2020-03-07,"NM",0
"3425",2020-03-08,"NM",0
"3426",2020-03-09,"NM",0
"3427",2020-03-10,"NM",0
"3428",2020-03-11,"NM",3
"3429",2020-03-12,"NM",2
"3430",2020-03-13,"NM",5
"3431",2020-03-14,"NM",3
"3432",2020-03-15,"NM",0
"3433",2020-03-16,"NM",8
"3434",2020-03-17,"NM",2
"3435",2020-03-18,"NM",5
"3436",2020-03-19,"NM",7
"3437",2020-03-20,"NM",7
"3438",2020-03-21,"NM",13
"3439",2020-03-22,"NM",2
"3440",2020-03-23,"NM",26
"3441",2020-03-24,"NM",17
"3442",2020-03-25,"NM",13
"3443",2020-03-26,"NM",0
"3444",2020-03-27,"NM",23
"3445",2020-03-28,"NM",72
"3446",2020-03-29,"NM",29
"3447",2020-03-30,"NM",0
"3448",2020-03-31,"NM",78
"3449",2020-04-01,"NM",12
"3450",2020-04-02,"NM",46
"3451",2020-04-03,"NM",117
"3452",2020-04-04,"NM",16
"3453",2020-04-05,"NM",118
"3454",2020-04-06,"NM",62
"3455",2020-04-07,"NM",108
"3456",2020-04-08,"NM",27
"3457",2020-04-09,"NM",44
"3458",2020-04-10,"NM",216
"3459",2020-04-11,"NM",10
"3460",2020-04-12,"NM",154
"3461",2020-04-13,"NM",17
"3462",2020-04-14,"NM",83
"3463",2020-04-15,"NM",139
"3464",2020-04-16,"NM",0
"3465",2020-04-17,"NM",113
"3466",2020-04-18,"NM",201
"3467",2020-04-19,"NM",47
"3468",2020-04-20,"NM",126
"3469",2020-04-21,"NM",0
"3470",2020-04-22,"NM",239
"3471",2020-04-23,"NM",169
"3472",2020-04-24,"NM",142
"3473",2020-04-25,"NM",139
"3474",2020-04-26,"NM",66
"3475",2020-04-27,"NM",99
"3476",2020-04-28,"NM",149
"3477",2020-04-29,"NM",239
"3478",2020-04-30,"NM",198
"3479",2020-05-01,"NM",102
"3480",2020-05-02,"NM",219
"3481",2020-05-03,"NM",118
"3482",2020-05-04,"NM",181
"3483",2020-05-05,"NM",107
"3484",2020-05-06,"NM",153
"3485",2020-05-07,"NM",202
"3486",2020-05-08,"NM",180
"3487",2020-05-09,"NM",105
"3488",2020-05-10,"NM",85
"3489",2020-01-23,"NV",0
"3490",2020-01-24,"NV",0
"3491",2020-01-25,"NV",0
"3492",2020-01-26,"NV",0
"3493",2020-01-27,"NV",0
"3494",2020-01-28,"NV",0
"3495",2020-01-29,"NV",0
"3496",2020-01-30,"NV",0
"3497",2020-01-31,"NV",0
"3498",2020-02-01,"NV",0
"3499",2020-02-02,"NV",0
"3500",2020-02-03,"NV",0
"3501",2020-02-04,"NV",0
"3502",2020-02-05,"NV",0
"3503",2020-02-06,"NV",0
"3504",2020-02-07,"NV",0
"3505",2020-02-08,"NV",0
"3506",2020-02-09,"NV",0
"3507",2020-02-10,"NV",0
"3508",2020-02-11,"NV",0
"3509",2020-02-12,"NV",0
"3510",2020-02-13,"NV",0
"3511",2020-02-14,"NV",0
"3512",2020-02-15,"NV",0
"3513",2020-02-16,"NV",0
"3514",2020-02-17,"NV",0
"3515",2020-02-18,"NV",0
"3516",2020-02-19,"NV",0
"3517",2020-02-20,"NV",0
"3518",2020-02-21,"NV",0
"3519",2020-02-22,"NV",0
"3520",2020-02-23,"NV",0
"3521",2020-02-24,"NV",0
"3522",2020-02-25,"NV",0
"3523",2020-02-26,"NV",0
"3524",2020-02-27,"NV",0
"3525",2020-02-28,"NV",0
"3526",2020-02-29,"NV",0
"3527",2020-03-01,"NV",0
"3528",2020-03-02,"NV",0
"3529",2020-03-03,"NV",0
"3530",2020-03-04,"NV",0
"3531",2020-03-05,"NV",1
"3532",2020-03-06,"NV",1
"3533",2020-03-07,"NV",0
"3534",2020-03-08,"NV",2
"3535",2020-03-09,"NV",0
"3536",2020-03-10,"NV",0
"3537",2020-03-11,"NV",3
"3538",2020-03-12,"NV",3
"3539",2020-03-13,"NV",8
"3540",2020-03-14,"NV",2
"3541",2020-03-15,"NV",0
"3542",2020-03-16,"NV",25
"3543",2020-03-17,"NV",10
"3544",2020-03-18,"NV",0
"3545",2020-03-19,"NV",40
"3546",2020-03-20,"NV",66
"3547",2020-03-21,"NV",0
"3548",2020-03-22,"NV",29
"3549",2020-03-23,"NV",55
"3550",2020-03-24,"NV",33
"3551",2020-03-25,"NV",45
"3552",2020-03-26,"NV",97
"3553",2020-03-27,"NV",116
"3554",2020-03-28,"NV",90
"3555",2020-03-29,"NV",294
"3556",2020-03-30,"NV",92
"3557",2020-03-31,"NV",102
"3558",2020-04-01,"NV",165
"3559",2020-04-02,"NV",184
"3560",2020-04-03,"NV",51
"3561",2020-04-04,"NV",228
"3562",2020-04-05,"NV",113
"3563",2020-04-06,"NV",98
"3564",2020-04-07,"NV",171
"3565",2020-04-08,"NV",135
"3566",2020-04-09,"NV",197
"3567",2020-04-10,"NV",266
"3568",2020-04-11,"NV",-20
"3569",2020-04-12,"NV",134
"3570",2020-04-13,"NV",154
"3571",2020-04-14,"NV",144
"3572",2020-04-15,"NV",77
"3573",2020-04-16,"NV",3
"3574",2020-04-17,"NV",310
"3575",2020-04-18,"NV",102
"3576",2020-04-19,"NV",102
"3577",2020-04-20,"NV",102
"3578",2020-04-21,"NV",107
"3579",2020-04-22,"NV",144
"3580",2020-04-23,"NV",127
"3581",2020-04-24,"NV",190
"3582",2020-04-25,"NV",141
"3583",2020-04-26,"NV",195
"3584",2020-04-27,"NV",-34
"3585",2020-04-28,"NV",121
"3586",2020-04-29,"NV",113
"3587",2020-04-30,"NV",119
"3588",2020-05-01,"NV",195
"3589",2020-05-02,"NV",141
"3590",2020-05-03,"NV",83
"3591",2020-05-04,"NV",158
"3592",2020-05-05,"NV",30
"3593",2020-05-06,"NV",81
"3594",2020-05-07,"NV",114
"3595",2020-05-08,"NV",65
"3596",2020-05-09,"NV",251
"3597",2020-05-10,"NV",-51
"3598",2020-01-23,"NY",0
"3599",2020-01-24,"NY",0
"3600",2020-01-25,"NY",0
"3601",2020-01-26,"NY",0
"3602",2020-01-27,"NY",0
"3603",2020-01-28,"NY",0
"3604",2020-01-29,"NY",0
"3605",2020-01-30,"NY",0
"3606",2020-01-31,"NY",0
"3607",2020-02-01,"NY",0
"3608",2020-02-02,"NY",0
"3609",2020-02-03,"NY",0
"3610",2020-02-04,"NY",0
"3611",2020-02-05,"NY",0
"3612",2020-02-06,"NY",0
"3613",2020-02-07,"NY",0
"3614",2020-02-08,"NY",0
"3615",2020-02-09,"NY",0
"3616",2020-02-10,"NY",0
"3617",2020-02-11,"NY",0
"3618",2020-02-12,"NY",0
"3619",2020-02-13,"NY",0
"3620",2020-02-14,"NY",0
"3621",2020-02-15,"NY",0
"3622",2020-02-16,"NY",0
"3623",2020-02-17,"NY",0
"3624",2020-02-18,"NY",0
"3625",2020-02-19,"NY",0
"3626",2020-02-20,"NY",0
"3627",2020-02-21,"NY",0
"3628",2020-02-22,"NY",0
"3629",2020-02-23,"NY",0
"3630",2020-02-24,"NY",0
"3631",2020-02-25,"NY",0
"3632",2020-02-26,"NY",0
"3633",2020-02-27,"NY",0
"3634",2020-02-28,"NY",0
"3635",2020-02-29,"NY",0
"3636",2020-03-01,"NY",0
"3637",2020-03-02,"NY",1
"3638",2020-03-03,"NY",1
"3639",2020-03-04,"NY",9
"3640",2020-03-05,"NY",12
"3641",2020-03-06,"NY",8
"3642",2020-03-07,"NY",45
"3643",2020-03-08,"NY",30
"3644",2020-03-09,"NY",36
"3645",2020-03-10,"NY",8
"3646",2020-03-11,"NY",70
"3647",2020-03-12,"NY",107
"3648",2020-03-13,"NY",94
"3649",2020-03-14,"NY",192
"3650",2020-03-15,"NY",2
"3651",2020-03-16,"NY",352
"3652",2020-03-17,"NY",611
"3653",2020-03-18,"NY",1460
"3654",2020-03-19,"NY",2666
"3655",2020-03-20,"NY",2699
"3656",2020-03-21,"NY",3324
"3657",2020-03-22,"NY",4073
"3658",2020-03-23,"NY",5084
"3659",2020-03-24,"NY",4797
"3660",2020-03-25,"NY",5160
"3661",2020-03-26,"NY",7036
"3662",2020-03-27,"NY",6999
"3663",2020-03-28,"NY",7534
"3664",2020-03-29,"NY",7238
"3665",2020-03-30,"NY",7015
"3666",2020-03-31,"NY",9170
"3667",2020-04-01,"NY",8115
"3668",2020-04-02,"NY",8558
"3669",2020-04-03,"NY",10481
"3670",2020-04-04,"NY",10846
"3671",2020-04-05,"NY",9327
"3672",2020-04-06,"NY",8655
"3673",2020-04-07,"NY",8060
"3674",2020-04-08,"NY",11186
"3675",2020-04-09,"NY",10718
"3676",2020-04-10,"NY",10569
"3677",2020-04-11,"NY",8678
"3678",2020-04-12,"NY",8007
"3679",2020-04-13,"NY",6716
"3680",2020-04-14,"NY",7271
"3681",2020-04-15,"NY",11434
"3682",2020-04-16,"NY",9237
"3683",2020-04-17,"NY",6906
"3684",2020-04-18,"NY",6877
"3685",2020-04-19,"NY",5908
"3686",2020-04-20,"NY",5034
"3687",2020-04-21,"NY",5103
"3688",2020-04-22,"NY",4703
"3689",2020-04-23,"NY",5238
"3690",2020-04-24,"NY",8130
"3691",2020-04-25,"NY",10553
"3692",2020-04-26,"NY",5902
"3693",2020-04-27,"NY",3951
"3694",2020-04-28,"NY",3110
"3695",2020-04-29,"NY",4585
"3696",2020-04-30,"NY",4681
"3697",2020-05-01,"NY",3942
"3698",2020-05-02,"NY",4663
"3699",2020-05-03,"NY",3438
"3700",2020-05-04,"NY",2538
"3701",2020-05-05,"NY",2239
"3702",2020-05-06,"NY",2786
"3703",2020-05-07,"NY",3491
"3704",2020-05-08,"NY",2938
"3705",2020-05-09,"NY",2715
"3706",2020-05-10,"NY",2273
"3707",2020-01-23,"OH",0
"3708",2020-01-24,"OH",0
"3709",2020-01-25,"OH",0
"3710",2020-01-26,"OH",0
"3711",2020-01-27,"OH",0
"3712",2020-01-28,"OH",0
"3713",2020-01-29,"OH",0
"3714",2020-01-30,"OH",0
"3715",2020-01-31,"OH",0
"3716",2020-02-01,"OH",0
"3717",2020-02-02,"OH",0
"3718",2020-02-03,"OH",0
"3719",2020-02-04,"OH",0
"3720",2020-02-05,"OH",0
"3721",2020-02-06,"OH",0
"3722",2020-02-07,"OH",0
"3723",2020-02-08,"OH",0
"3724",2020-02-09,"OH",0
"3725",2020-02-10,"OH",0
"3726",2020-02-11,"OH",0
"3727",2020-02-12,"OH",0
"3728",2020-02-13,"OH",0
"3729",2020-02-14,"OH",0
"3730",2020-02-15,"OH",0
"3731",2020-02-16,"OH",0
"3732",2020-02-17,"OH",0
"3733",2020-02-18,"OH",0
"3734",2020-02-19,"OH",0
"3735",2020-02-20,"OH",0
"3736",2020-02-21,"OH",0
"3737",2020-02-22,"OH",0
"3738",2020-02-23,"OH",0
"3739",2020-02-24,"OH",0
"3740",2020-02-25,"OH",0
"3741",2020-02-26,"OH",0
"3742",2020-02-27,"OH",0
"3743",2020-02-28,"OH",0
"3744",2020-02-29,"OH",0
"3745",2020-03-01,"OH",0
"3746",2020-03-02,"OH",0
"3747",2020-03-03,"OH",0
"3748",2020-03-04,"OH",0
"3749",2020-03-05,"OH",0
"3750",2020-03-06,"OH",0
"3751",2020-03-07,"OH",0
"3752",2020-03-08,"OH",0
"3753",2020-03-09,"OH",0
"3754",2020-03-10,"OH",3
"3755",2020-03-11,"OH",1
"3756",2020-03-12,"OH",1
"3757",2020-03-13,"OH",7
"3758",2020-03-14,"OH",14
"3759",2020-03-15,"OH",4
"3760",2020-03-16,"OH",20
"3761",2020-03-17,"OH",17
"3762",2020-03-18,"OH",22
"3763",2020-03-19,"OH",30
"3764",2020-03-20,"OH",54
"3765",2020-03-21,"OH",74
"3766",2020-03-22,"OH",109
"3767",2020-03-23,"OH",87
"3768",2020-03-24,"OH",124
"3769",2020-03-25,"OH",137
"3770",2020-03-26,"OH",164
"3771",2020-03-27,"OH",269
"3772",2020-03-28,"OH",269
"3773",2020-03-29,"OH",247
"3774",2020-03-30,"OH",280
"3775",2020-03-31,"OH",266
"3776",2020-04-01,"OH",348
"3777",2020-04-02,"OH",354
"3778",2020-04-03,"OH",411
"3779",2020-04-04,"OH",427
"3780",2020-04-05,"OH",304
"3781",2020-04-06,"OH",410
"3782",2020-04-07,"OH",329
"3783",2020-04-08,"OH",366
"3784",2020-04-09,"OH",364
"3785",2020-04-10,"OH",366
"3786",2020-04-11,"OH",372
"3787",2020-04-12,"OH",354
"3788",2020-04-13,"OH",371
"3789",2020-04-14,"OH",310
"3790",2020-04-15,"OH",509
"3791",2020-04-16,"OH",620
"3792",2020-04-17,"OH",693
"3793",2020-04-18,"OH",1115
"3794",2020-04-19,"OH",1380
"3795",2020-04-20,"OH",1317
"3796",2020-04-21,"OH",806
"3797",2020-04-22,"OH",392
"3798",2020-04-23,"OH",577
"3799",2020-04-24,"OH",475
"3800",2020-04-25,"OH",418
"3801",2020-04-26,"OH",385
"3802",2020-04-27,"OH",353
"3803",2020-04-28,"OH",444
"3804",2020-04-29,"OH",534
"3805",2020-04-30,"OH",724
"3806",2020-05-01,"OH",716
"3807",2020-05-02,"OH",592
"3808",2020-05-03,"OH",579
"3809",2020-05-04,"OH",560
"3810",2020-05-05,"OH",495
"3811",2020-05-06,"OH",607
"3812",2020-05-07,"OH",555
"3813",2020-05-08,"OH",885
"3814",2020-05-09,"OH",681
"3815",2020-05-10,"OH",384
"3816",2020-01-23,"OK",0
"3817",2020-01-24,"OK",0
"3818",2020-01-25,"OK",0
"3819",2020-01-26,"OK",0
"3820",2020-01-27,"OK",0
"3821",2020-01-28,"OK",0
"3822",2020-01-29,"OK",0
"3823",2020-01-30,"OK",0
"3824",2020-01-31,"OK",0
"3825",2020-02-01,"OK",0
"3826",2020-02-02,"OK",0
"3827",2020-02-03,"OK",0
"3828",2020-02-04,"OK",0
"3829",2020-02-05,"OK",0
"3830",2020-02-06,"OK",0
"3831",2020-02-07,"OK",0
"3832",2020-02-08,"OK",0
"3833",2020-02-09,"OK",0
"3834",2020-02-10,"OK",0
"3835",2020-02-11,"OK",0
"3836",2020-02-12,"OK",0
"3837",2020-02-13,"OK",0
"3838",2020-02-14,"OK",0
"3839",2020-02-15,"OK",0
"3840",2020-02-16,"OK",0
"3841",2020-02-17,"OK",0
"3842",2020-02-18,"OK",0
"3843",2020-02-19,"OK",0
"3844",2020-02-20,"OK",0
"3845",2020-02-21,"OK",0
"3846",2020-02-22,"OK",0
"3847",2020-02-23,"OK",0
"3848",2020-02-24,"OK",0
"3849",2020-02-25,"OK",0
"3850",2020-02-26,"OK",0
"3851",2020-02-27,"OK",0
"3852",2020-02-28,"OK",0
"3853",2020-02-29,"OK",0
"3854",2020-03-01,"OK",0
"3855",2020-03-02,"OK",0
"3856",2020-03-03,"OK",0
"3857",2020-03-04,"OK",0
"3858",2020-03-05,"OK",0
"3859",2020-03-06,"OK",0
"3860",2020-03-07,"OK",1
"3861",2020-03-08,"OK",0
"3862",2020-03-09,"OK",0
"3863",2020-03-10,"OK",1
"3864",2020-03-11,"OK",0
"3865",2020-03-12,"OK",1
"3866",2020-03-13,"OK",0
"3867",2020-03-14,"OK",1
"3868",2020-03-15,"OK",0
"3869",2020-03-16,"OK",6
"3870",2020-03-17,"OK",7
"3871",2020-03-18,"OK",0
"3872",2020-03-19,"OK",27
"3873",2020-03-20,"OK",5
"3874",2020-03-21,"OK",4
"3875",2020-03-22,"OK",14
"3876",2020-03-23,"OK",14
"3877",2020-03-24,"OK",25
"3878",2020-03-25,"OK",58
"3879",2020-03-26,"OK",84
"3880",2020-03-27,"OK",74
"3881",2020-03-28,"OK",55
"3882",2020-03-29,"OK",52
"3883",2020-03-30,"OK",52
"3884",2020-03-31,"OK",87
"3885",2020-04-01,"OK",153
"3886",2020-04-02,"OK",160
"3887",2020-04-03,"OK",109
"3888",2020-04-04,"OK",171
"3889",2020-04-05,"OK",93
"3890",2020-04-06,"OK",75
"3891",2020-04-07,"OK",145
"3892",2020-04-08,"OK",52
"3893",2020-04-09,"OK",160
"3894",2020-04-10,"OK",108
"3895",2020-04-11,"OK",74
"3896",2020-04-12,"OK",102
"3897",2020-04-13,"OK",99
"3898",2020-04-14,"OK",115
"3899",2020-04-15,"OK",79
"3900",2020-04-16,"OK",94
"3901",2020-04-17,"OK",108
"3902",2020-04-18,"OK",0
"3903",2020-04-19,"OK",102
"3904",2020-04-20,"OK",113
"3905",2020-04-21,"OK",127
"3906",2020-04-22,"OK",87
"3907",2020-04-23,"OK",123
"3908",2020-04-24,"OK",104
"3909",2020-04-25,"OK",73
"3910",2020-04-26,"OK",60
"3911",2020-04-27,"OK",27
"3912",2020-04-28,"OK",129
"3913",2020-04-29,"OK",63
"3914",2020-04-30,"OK",145
"3915",2020-05-01,"OK",130
"3916",2020-05-02,"OK",103
"3917",2020-05-03,"OK",121
"3918",2020-05-04,"OK",72
"3919",2020-05-05,"OK",83
"3920",2020-05-06,"OK",75
"3921",2020-05-07,"OK",128
"3922",2020-05-08,"OK",94
"3923",2020-05-09,"OK",66
"3924",2020-05-10,"OK",99
"3925",2020-01-23,"OR",0
"3926",2020-01-24,"OR",0
"3927",2020-01-25,"OR",0
"3928",2020-01-26,"OR",0
"3929",2020-01-27,"OR",0
"3930",2020-01-28,"OR",0
"3931",2020-01-29,"OR",0
"3932",2020-01-30,"OR",0
"3933",2020-01-31,"OR",0
"3934",2020-02-01,"OR",0
"3935",2020-02-02,"OR",0
"3936",2020-02-03,"OR",0
"3937",2020-02-04,"OR",0
"3938",2020-02-05,"OR",0
"3939",2020-02-06,"OR",0
"3940",2020-02-07,"OR",0
"3941",2020-02-08,"OR",0
"3942",2020-02-09,"OR",0
"3943",2020-02-10,"OR",0
"3944",2020-02-11,"OR",0
"3945",2020-02-12,"OR",0
"3946",2020-02-13,"OR",0
"3947",2020-02-14,"OR",0
"3948",2020-02-15,"OR",0
"3949",2020-02-16,"OR",0
"3950",2020-02-17,"OR",0
"3951",2020-02-18,"OR",0
"3952",2020-02-19,"OR",0
"3953",2020-02-20,"OR",0
"3954",2020-02-21,"OR",0
"3955",2020-02-22,"OR",0
"3956",2020-02-23,"OR",0
"3957",2020-02-24,"OR",0
"3958",2020-02-25,"OR",0
"3959",2020-02-26,"OR",0
"3960",2020-02-27,"OR",0
"3961",2020-02-28,"OR",0
"3962",2020-02-29,"OR",1
"3963",2020-03-01,"OR",0
"3964",2020-03-02,"OR",2
"3965",2020-03-03,"OR",0
"3966",2020-03-04,"OR",0
"3967",2020-03-05,"OR",0
"3968",2020-03-06,"OR",0
"3969",2020-03-07,"OR",3
"3970",2020-03-08,"OR",8
"3971",2020-03-09,"OR",0
"3972",2020-03-10,"OR",0
"3973",2020-03-11,"OR",5
"3974",2020-03-12,"OR",5
"3975",2020-03-13,"OR",6
"3976",2020-03-14,"OR",6
"3977",2020-03-15,"OR",0
"3978",2020-03-16,"OR",3
"3979",2020-03-17,"OR",27
"3980",2020-03-18,"OR",9
"3981",2020-03-19,"OR",13
"3982",2020-03-20,"OR",26
"3983",2020-03-21,"OR",23
"3984",2020-03-22,"OR",24
"3985",2020-03-23,"OR",30
"3986",2020-03-24,"OR",19
"3987",2020-03-25,"OR",56
"3988",2020-03-26,"OR",50
"3989",2020-03-27,"OR",100
"3990",2020-03-28,"OR",63
"3991",2020-03-29,"OR",69
"3992",2020-03-30,"OR",58
"3993",2020-03-31,"OR",84
"3994",2020-04-01,"OR",46
"3995",2020-04-02,"OR",90
"3996",2020-04-03,"OR",73
"3997",2020-04-04,"OR",0
"3998",2020-04-05,"OR",169
"3999",2020-04-06,"OR",0
"4000",2020-04-07,"OR",64
"4001",2020-04-08,"OR",49
"4002",2020-04-09,"OR",140
"4003",2020-04-10,"OR",1
"4004",2020-04-11,"OR",49
"4005",2020-04-12,"OR",156
"4006",2020-04-13,"OR",57
"4007",2020-04-14,"OR",49
"4008",2020-04-15,"OR",30
"4009",2020-04-16,"OR",73
"4010",2020-04-17,"OR",49
"4011",2020-04-18,"OR",59
"4012",2020-04-19,"OR",66
"4013",2020-04-20,"OR",47
"4014",2020-04-21,"OR",47
"4015",2020-04-22,"OR",55
"4016",2020-04-23,"OR",68
"4017",2020-04-24,"OR",50
"4018",2020-04-25,"OR",76
"4019",2020-04-26,"OR",58
"4020",2020-04-27,"OR",43
"4021",2020-04-28,"OR",31
"4022",2020-04-29,"OR",61
"4023",2020-04-30,"OR",64
"4024",2020-05-01,"OR",69
"4025",2020-05-02,"OR",56
"4026",2020-05-03,"OR",45
"4027",2020-05-04,"OR",79
"4028",2020-05-05,"OR",80
"4029",2020-05-06,"OR",77
"4030",2020-05-07,"OR",73
"4031",2020-05-08,"OR",79
"4032",2020-05-09,"OR",92
"4033",2020-05-10,"OR",68
"4034",2020-01-23,"PA",0
"4035",2020-01-24,"PA",0
"4036",2020-01-25,"PA",0
"4037",2020-01-26,"PA",0
"4038",2020-01-27,"PA",0
"4039",2020-01-28,"PA",0
"4040",2020-01-29,"PA",0
"4041",2020-01-30,"PA",0
"4042",2020-01-31,"PA",0
"4043",2020-02-01,"PA",0
"4044",2020-02-02,"PA",0
"4045",2020-02-03,"PA",0
"4046",2020-02-04,"PA",0
"4047",2020-02-05,"PA",0
"4048",2020-02-06,"PA",0
"4049",2020-02-07,"PA",0
"4050",2020-02-08,"PA",0
"4051",2020-02-09,"PA",0
"4052",2020-02-10,"PA",0
"4053",2020-02-11,"PA",0
"4054",2020-02-12,"PA",0
"4055",2020-02-13,"PA",0
"4056",2020-02-14,"PA",0
"4057",2020-02-15,"PA",0
"4058",2020-02-16,"PA",0
"4059",2020-02-17,"PA",0
"4060",2020-02-18,"PA",0
"4061",2020-02-19,"PA",0
"4062",2020-02-20,"PA",0
"4063",2020-02-21,"PA",0
"4064",2020-02-22,"PA",0
"4065",2020-02-23,"PA",0
"4066",2020-02-24,"PA",0
"4067",2020-02-25,"PA",0
"4068",2020-02-26,"PA",0
"4069",2020-02-27,"PA",0
"4070",2020-02-28,"PA",0
"4071",2020-02-29,"PA",0
"4072",2020-03-01,"PA",0
"4073",2020-03-02,"PA",0
"4074",2020-03-03,"PA",0
"4075",2020-03-04,"PA",0
"4076",2020-03-05,"PA",0
"4077",2020-03-06,"PA",2
"4078",2020-03-07,"PA",0
"4079",2020-03-08,"PA",4
"4080",2020-03-09,"PA",1
"4081",2020-03-10,"PA",5
"4082",2020-03-11,"PA",4
"4083",2020-03-12,"PA",6
"4084",2020-03-13,"PA",19
"4085",2020-03-14,"PA",6
"4086",2020-03-15,"PA",0
"4087",2020-03-16,"PA",32
"4088",2020-03-17,"PA",33
"4089",2020-03-18,"PA",43
"4090",2020-03-19,"PA",51
"4091",2020-03-20,"PA",105
"4092",2020-03-21,"PA",88
"4093",2020-03-22,"PA",110
"4094",2020-03-23,"PA",189
"4095",2020-03-24,"PA",248
"4096",2020-03-25,"PA",314
"4097",2020-03-26,"PA",535
"4098",2020-03-27,"PA",550
"4099",2020-03-28,"PA",500
"4100",2020-03-29,"PA",587
"4101",2020-03-30,"PA",723
"4102",2020-03-31,"PA",808
"4103",2020-04-01,"PA",1046
"4104",2020-04-02,"PA",1259
"4105",2020-04-03,"PA",1302
"4106",2020-04-04,"PA",1874
"4107",2020-04-05,"PA",1145
"4108",2020-04-06,"PA",1538
"4109",2020-04-07,"PA",1726
"4110",2020-04-08,"PA",1778
"4111",2020-04-09,"PA",1669
"4112",2020-04-10,"PA",1751
"4113",2020-04-11,"PA",1668
"4114",2020-04-12,"PA",1219
"4115",2020-04-13,"PA",1354
"4116",2020-04-14,"PA",1173
"4117",2020-04-15,"PA",1288
"4118",2020-04-16,"PA",1505
"4119",2020-04-17,"PA",1630
"4120",2020-04-18,"PA",1764
"4121",2020-04-19,"PA",1250
"4122",2020-04-20,"PA",1012
"4123",2020-04-21,"PA",1335
"4124",2020-04-22,"PA",833
"4125",2020-04-23,"PA",2297
"4126",2020-04-24,"PA",1829
"4127",2020-04-25,"PA",945
"4128",2020-04-26,"PA",1463
"4129",2020-04-27,"PA",942
"4130",2020-04-28,"PA",1579
"4131",2020-04-29,"PA",1190
"4132",2020-04-30,"PA",1644
"4133",2020-05-01,"PA",1608
"4134",2020-05-02,"PA",915
"4135",2020-05-03,"PA",731
"4136",2020-05-04,"PA",1591
"4137",2020-05-05,"PA",1048
